ID_GEOFLA,CODE_DEPT,NOM_DEPT,CODE_CHF,NOM_CHF,X_CHF_LIEU,Y_CHF_LIEU,X_CENTROID,Y_CENTROID,CODE_REG,NOM_REGION,KML
1,001,AIN,053,BOURG-EN-BRESSE,8717,65696,8814,65582,82,RHONE-ALPES,"<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							5.825204745836996,45.93889846359939,0 5.831549048232829,45.94322718516694,0 5.834798233274729,45.95239984265099,0 5.832784234191384,45.96171330509198,0 5.834025839734283,45.97202653821596,0 5.812287604633974,45.98665232320364,0 5.810188711622222,45.99339032238333,0 5.81055490927886,46.00814965593118,0 5.805472025953224,46.01573644345412,0 5.812299293498291,46.02380288361494,0 5.809338923617577,46.03295001704764,0 5.806996561909541,46.04382980001817,0 5.813614048271143,46.05429826812659,0 5.808073678192907,46.06086019901081,0 5.81141895737769,46.07842909179244,0 5.821692975148869,46.08989680565416,0 5.820730754980166,46.10293210294282,0 5.829654151576484,46.10566542154711,0 5.838211333352534,46.10255025929639,0 5.855986603988574,46.08666875641141,0 5.86626152570763,46.08553553759266,0 5.889992801435073,46.08715006993249,0 5.893243946148519,46.09724054639584,0 5.886226717725105,46.10962005181376,0 5.893026036333486,46.11891740311552,0 5.896828604989959,46.11976656199638,0 5.906797623951849,46.12253937646277,0 5.920403014365734,46.13103897437674,0 5.927926494251659,46.12799768043486,0 5.936955605781424,46.12864751901684,0 5.945227499512167,46.12798264437946,0 5.956063159932614,46.13208943594267,0 5.966497985762702,46.1383413712698,0 5.964700564168379,46.14466013140924,0 5.973349106993675,46.15616664444155,0 5.982170209227853,46.17220974076125,0 5.990267029764214,46.17488052736005,0 5.993235495433087,46.18482294713428,0 5.963676109845366,46.19696985731922,0 5.964200525089596,46.19802851265761,0 5.971386342280236,46.2022743982229,0 5.974412360787484,46.21474788524158,0 5.992717959302616,46.2171691408798,0 5.993818297330828,46.22043830746476,0 6.002932330713024,46.22257696366769,0 6.01668391844572,46.23181910705541,0 6.034514267871809,46.23723824360128,0 6.042400938564962,46.23309854285836,0 6.0469464357146,46.23194052975963,0 6.061954047684552,46.24488360606436,0 6.070480317543936,46.24174302898707,0 6.088144013040409,46.24704133330368,0 6.103463866437395,46.23865801632343,0 6.115883485819276,46.24442846893692,0 6.122535343792435,46.25333901272975,0 6.120107643597961,46.26362502488625,0 6.116039387207435,46.26565601583159,0 6.102366083823743,46.28484609499505,0 6.119469063883374,46.29528296482562,0 6.119098605887574,46.3077113441159,0 6.124377686284999,46.31726332110931,0 6.137695387166806,46.33311854041087,0 6.140283420865673,46.33989623483969,0 6.149210386782591,46.3430743810775,0 6.157551724528831,46.35186447474133,0 6.166735914680501,46.36414526366276,0 6.168451151552277,46.36745905491636,0 6.166675760177402,46.37074366236503,0 6.160983978400068,46.37655206225389,0 6.147123634681315,46.37982824517081,0 6.120401058050415,46.39595456909016,0 6.106503143522,46.39983942468022,0 6.097525559908008,46.40828407026162,0 6.064008481818286,46.41622698893153,0 6.060575448711174,46.41750861943462,0 6.052807407730594,46.41140874622492,0 6.031020118005284,46.38810068564436,0 6.013384134609625,46.37599734549101,0 5.984116883194317,46.36265560934147,0 5.975139486588734,46.35029274877156,0 5.941530920092202,46.30926405283786,0 5.925908027590725,46.31376644580879,0 5.918933308925025,46.30929577602458,0 5.91592197218302,46.29281089351333,0 5.909198006924719,46.28394498664203,0 5.894626750237952,46.28661417921879,0 5.880748340218425,46.27185514593636,0 5.869187442840049,46.2649836416706,0 5.864676506058379,46.27089116772958,0 5.850658631641501,46.26170084638471,0 5.826261858162831,46.26171468206272,0 5.818279719118333,46.26286776135893,0 5.76604523579979,46.26833013276875,0 5.733674599966796,46.26376920127291,0 5.725181211213011,46.26069320709826,0 5.715960260221009,46.28037548134505,0 5.718977516099235,46.29428713613943,0 5.714553032546821,46.30806998806304,0 5.684582306162635,46.31093371422548,0 5.683316430330279,46.31587395840367,0 5.668481300065804,46.3238988505577,0 5.645284642357655,46.32479116939108,0 5.649797748006011,46.33419162754042,0 5.646091529087767,46.34280999866186,0 5.637458308552867,46.33644201147634,0 5.631575308116785,46.3306946683259,0 5.612518353306872,46.32655628115871,0 5.605673342436597,46.31364004477167,0 5.604641103134043,46.3094381310011,0 5.597891442228571,46.29789778592927,0 5.587250887529462,46.29250903172424,0 5.564674150813214,46.29276749485066,0 5.561576920824374,46.28657560825197,0 5.539301294490273,46.26890256600625,0 5.511369745905226,46.26435992252819,0 5.502609157285248,46.27021073760961,0 5.499594510014632,46.26820484169588,0 5.475361641679819,46.26522083826889,0 5.471307612210254,46.26720987628602,0 5.457671629657748,46.27684760602377,0 5.459000955459343,46.29053080090713,0 5.466530860229053,46.29324186299819,0 5.475304568878734,46.31538522183141,0 5.465179645857021,46.32354180352728,0 5.454475779164984,46.31799806973469,0 5.437145648887518,46.31512686725025,0 5.423534445168916,46.34773238066383,0 5.41693198266807,46.34287261196113,0 5.410239969537871,46.30910474554686,0 5.404053757375822,46.31476694543726,0 5.40404135872032,46.31566809801621,0 5.401686156111301,46.33279863252437,0 5.400996187041822,46.33929956279515,0 5.383367411656033,46.34487666325664,0 5.373462288620212,46.35223630468512,0 5.375761147935041,46.35843149643101,0 5.375389287310148,46.36484447271346,0 5.363471832828091,46.3700198760623,0 5.365074762134019,46.37307663230266,0 5.377880614188983,46.38232358291976,0 5.367104813673729,46.38869165068083,0 5.348115791726071,46.39941698491801,0 5.334091934648546,46.39972274028495,0 5.309145907832904,46.41025675201921,0 5.299958654696648,46.41228900333988,0 5.29880564442359,46.4155282453268,0 5.312333358534325,46.41602070280995,0 5.307822613376132,46.417156979967,0 5.309671872218349,46.4236146774354,0 5.321727454098846,46.42895538611191,0 5.310560994900828,46.44677542144114,0 5.273676830639507,46.44858769648569,0 5.256270990442746,46.45187858905346,0 5.24800387549837,46.4593742905512,0 5.23625928625016,46.457785164464,0 5.224698303878053,46.46835224272213,0 5.215064143095107,46.4683592731216,0 5.213030663629734,46.48154145911585,0 5.20668508934075,46.48617719513147,0 5.209481370989582,46.49210450923373,0 5.200343312167188,46.50256792231183,0 5.203564517209811,46.50480291907613,0 5.201220732767484,46.50782070582902,0 5.17717696328289,46.51143384702281,0 5.165839062473725,46.51767542936878,0 5.164164227580472,46.50474482109338,0 5.141041836071274,46.50858512114998,0 5.136366854617638,46.5078078207756,0 5.13403042390034,46.50144692112615,0 5.112967376331956,46.49313669458636,0 5.095227941335772,46.49750768281373,0 5.071448921356296,46.48581679978007,0 5.054751217074522,46.48428067040105,0 5.014232950187014,46.50044970771362,0 5.01059409202866,46.51107044591705,0 5.006368918410522,46.50970347872872,0 4.980215754890285,46.51520348788384,0 4.970472660472907,46.51420984853603,0 4.962767195793547,46.50674924098981,0 4.953710640010112,46.50411210417037,0 4.946786800055216,46.50711252178617,0 4.947349098636034,46.51372325416831,0 4.935598865656461,46.51422899272895,0 4.933591857139521,46.51245250366021,0 4.929616348868819,46.50407993485528,0 4.926993308966057,46.49925129108525,0 4.91528473476583,46.48823413702976,0 4.914522266596588,46.48137444115635,0 4.914530148998879,46.48011330462811,0 4.914447665298689,46.46216335943936,0 4.89444355130825,46.44537421727292,0 4.892886958534413,46.4425717759,0 4.891796549290874,46.43855463196346,0 4.891531565662794,46.42752522728726,0 4.888681944942603,46.41744832640121,0 4.888207701704563,46.40298160185767,0 4.873919178764052,46.38498658624285,0 4.865690621451404,46.37576299563317,0 4.858529979927755,46.36801663792757,0 4.851050770168355,46.35233971557373,0 4.852652406891123,46.34279311333221,0 4.851423109810393,46.326077726513,0 4.841217378065648,46.31180456686441,0 4.832926069195409,46.29943630786411,0 4.826488819200399,46.27632823384327,0 4.816487827259364,46.2654004169624,0 4.810817158747485,46.25454707147806,0 4.808198270860613,46.23815064292721,0 4.800740826138905,46.22965807998337,0 4.79784747163408,46.2245427471648,0 4.795510001380165,46.22013914484489,0 4.79273515614218,46.2075098614158,0 4.792326647097309,46.20096810180007,0 4.7811141799271,46.19003850906142,0 4.780213475719002,46.17667702271936,0 4.782318702462134,46.17163605332253,0 4.791741126283036,46.16360660211433,0 4.802549982872408,46.15643703846723,0 4.795944401317187,46.13915776347267,0 4.787486110127217,46.13088750158244,0 4.772068888826491,46.11762742590112,0 4.76711364331905,46.10652680247193,0 4.760178488662299,46.10064482212071,0 4.748022564849119,46.09135723088711,0 4.749614890946776,46.0824156528671,0 4.756261365498027,46.07897131605254,0 4.761754657373287,46.06743806101554,0 4.759083457193758,46.06120154306416,0 4.739616619772673,46.04748677797104,0 4.745656723662321,46.03524334700165,0 4.746442278245144,46.02780938117321,0 4.744274915232483,46.01736748146485,0 4.748987610001949,46.00375712706962,0 4.74849134745897,46.00278301007255,0 4.749567023833143,45.99637133849549,0 4.754611482450244,45.9738114718959,0 4.750168556994585,45.96449479372679,0 4.74846213943501,45.96241349144863,0 4.730581544407881,45.95072682595849,0 4.731370474579673,45.94132036266517,0 4.744454528837312,45.93742650182024,0 4.761120596988531,45.9349976141831,0 4.773684043887707,45.93909780693327,0 4.77799417064297,45.9378412143253,0 4.788994025441631,45.92355349621691,0 4.807760243571932,45.92080518347161,0 4.810675102833293,45.90975164913801,0 4.80409898811788,45.89806621521056,0 4.805177333218333,45.89632861459741,0 4.849115607429342,45.91286775063065,0 4.853099916154449,45.90701978558811,0 4.871180459933853,45.90332626073163,0 4.872086594719978,45.89353817233855,0 4.880698523979374,45.89716938200594,0 4.883826939454368,45.87999406930068,0 4.909016881246187,45.87411286704216,0 4.900568732907775,45.85760032341308,0 4.91116191083202,45.85117039484769,0 4.921115818886226,45.83274320169876,0 4.918211891263939,45.80962509898764,0 4.923799133458044,45.80399936996709,0 4.941864511281118,45.80901354048076,0 4.951515987339836,45.80876603693439,0 4.963685727763991,45.81087898269034,0 4.970374962885287,45.80738453741572,0 4.980340265688237,45.8058409780918,0 4.992917169312348,45.80779951293059,0 5.001206017067914,45.81012100949354,0 5.016691485843952,45.80561174590713,0 5.029008731895019,45.80957967791829,0 5.037812413317124,45.8083491580851,0 5.04980528720862,45.81219460376331,0 5.058158073493497,45.80992575892862,0 5.092558377396625,45.81183360040973,0 5.101067478338761,45.81337808264364,0 5.109058726247162,45.79832063918508,0 5.113620981115172,45.7994153567199,0 5.112379941368523,45.80939257126336,0 5.121250529977299,45.81162239893867,0 5.144202214106066,45.80456774103853,0 5.157853901491447,45.80321758089361,0 5.167942392015301,45.79576357138613,0 5.177082445459482,45.79338959018803,0 5.187319642585049,45.78102134653538,0 5.19101538412329,45.7719502851035,0 5.200198271771495,45.77142022626908,0 5.224333590192161,45.76883891448423,0 5.240203401975339,45.77737121602109,0 5.255626706340477,45.7843067877515,0 5.266894883868214,45.78936901099014,0 5.290626688357771,45.81418616149624,0 5.302490802390611,45.84813297998247,0 5.314118095495104,45.85826448933186,0 5.330497468923281,45.86478353603048,0 5.335544560375172,45.87403953265388,0 5.340913825600762,45.88051393291612,0 5.354928458161856,45.88278133217091,0 5.378019910657663,45.86965822405651,0 5.404377444734858,45.8568751252243,0 5.416316798120846,45.84804369521173,0 5.41790828144697,45.84111764762652,0 5.433657633954194,45.83230172625731,0 5.435633845780377,45.82977257986068,0 5.436128596263199,45.82638345741788,0 5.422725511448148,45.82371684093149,0 5.420759258630823,45.82060581558575,0 5.422512721230062,45.80712655794493,0 5.43915119130034,45.79505626483376,0 5.447078322484531,45.78619074113176,0 5.460402727790394,45.77830615294614,0 5.483998440483959,45.75328364399994,0 5.498151899379562,45.74438502004081,0 5.517508747913729,45.73118804823889,0 5.527274723078923,45.71546418310204,0 5.545541597808836,45.71359345746488,0 5.552641255166129,45.70970288195696,0 5.556417697647058,45.70042749183328,0 5.570145981961918,45.69674551418279,0 5.575188017736492,45.69099032426124,0 5.570676596350306,45.68520109266685,0 5.565765887292873,45.68491665629571,0 5.556579007505649,45.69668485845455,0 5.547429027795818,45.69789221571024,0 5.545290504341618,45.6877417723323,0 5.550315241305208,45.68185298737488,0 5.555278977557476,45.67160471840475,0 5.567337494818432,45.6730782647853,0 5.579383584281636,45.6679287353534,0 5.578844987625522,45.6646435480536,0 5.601935871162329,45.65261583093084,0 5.6044385018911,45.63617829164605,0 5.614911038351846,45.62541202211376,0 5.623748035268075,45.61326832676419,0 5.632213832293518,45.61149380413119,0 5.636371729497656,45.61739694767873,0 5.638411604363718,45.62302530458855,0 5.648328348810812,45.62740532563657,0 5.652817603158113,45.6366788468732,0 5.676336794396026,45.63805902419359,0 5.687900538172439,45.64396426098312,0 5.687843731570696,45.65364239506546,0 5.684166049262886,45.66019936070391,0 5.685640187347687,45.66701182788065,0 5.709198980655383,45.68492714031936,0 5.703726208051405,45.69815038257373,0 5.700599086131874,45.70994756976074,0 5.727740630753115,45.70926667745837,0 5.731321144182222,45.71015303754713,0 5.748939208710331,45.70546266441728,0 5.756932295133872,45.70921386928565,0 5.763310621610098,45.71846443886044,0 5.776365658993754,45.72791984853914,0 5.769678505574589,45.74081610438956,0 5.780426622027721,45.74292126019684,0 5.783591543646662,45.74520389877966,0 5.779416732377376,45.76224657563031,0 5.783046882751677,45.77246503904901,0 5.781382759208911,45.78084078435957,0 5.784591209234811,45.79722381414992,0 5.786934216807449,45.82322438679894,0 5.795850499760933,45.82979788310422,0 5.801109494979837,45.84579647760713,0 5.807525042396833,45.86063984674831,0 5.815154073062674,45.87720078323115,0 5.826316643217444,45.90369292270082,0 5.829400764539012,45.91398710783493,0 5.822166170149372,45.93026097668984,0 5.831226413621042,45.93845957829317,0 5.825204745836996,45.93889846359939,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>"
